https://www.avito.ru/moskva/kvartiry/kvartira-studiya_224_m_2829_et._7351184332,,,возможна ипотека,2.9 м,,1,"закрытая территория, детская площадка, спортивная площадка",,10.4 м²,студия,Корпус 5,,ЖК «Level Нижегородская»,22.4 м²,во двор,предчистовая,,2,,совмещенный,договор долевого участия,Сдача в 4 кв. 2026,,монолитный,ДДУ по ФЗ 214,,28 из 29,29
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_166_m_19_et._4470920674,,мусоропровод,возможна ипотека,,1970,нет,"детская площадка, спортивная площадка",,,студия,,,,16.6 м²,во двор,,открытая во дворе,1,евро,совмещенный,свободная,,,панельный,,,1 из 9,9
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_21_m_11_et._7333109699,,газ,,2.8 м,1949,нет,"детская площадка, спортивная площадка",,,студия,,,,21 м²,во двор,,открытая во дворе,нет,требует ремонта,совмещенный,свободная,,,кирпичный,,,1 из 1,1
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_213_m_116_et._7325138801,балкон,,,3 м,1988,нет,детская площадка,,8.3 м²,студия,,,,21.3 м²,на улицу,,открытая во дворе,нет,косметический,совмещенный,свободная,,,кирпичный,,,1 из 16,16
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_19_m_218_et._7246289721,,,,2.9 м,2021,1,"детская площадка, спортивная площадка",,,студия,,,,19 м²,во двор,,открытая во дворе,1,требует ремонта,совмещенный,свободная,,,монолитный,,,2 из 18,18
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_22_m_19_et._4439104145,,мусоропровод,,,1962,нет,"закрытая территория, детская площадка, спортивная площадка",,,студия,,,,22 м²,во двор,,за шлагбаумом во дворе,1,требует ремонта,совмещенный,свободная,,,кирпичный,,,1 из 9,9
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_55_m_15_et._7344037667,,,,,,,,,,студия,,,,55 м²,,,,,косметический,совмещенный,свободная,,,кирпичный,,,1 из 5,5
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_25_m_69_et._4350281617,,"консьерж, мусоропровод",возможна ипотека,3.5 м,2018,1,закрытая территория,,,студия,,"кухня, хранение одежды, спальные места",,25 м²,во двор,,"подземная, наземная многоуровневая",2,дизайнерский,совмещенный,свободная,,"кондиционер, холодильник, стиральная машина, посудомоечная машина",монолитный,,есть,6 из 9,9
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_284_m_443_et._7370186672,,,возможна ипотека,3 м,,,,,17.2 м²,студия,,,ЖК «Марк»,28.4 м²,,без отделки,,,,совмещенный,,Сдача в 2 кв. 2028,,монолитный,ДДУ по ФЗ 214,,4 из 43,43
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_213_m_116_et._7325202750,балкон,,,2.8 м,1988,нет,детская площадка,,7.1 м²,студия,,,,21.3 м²,на улицу,,открытая во дворе,нет,косметический,совмещенный,свободная,,,кирпичный,,,1 из 16,16
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_177_m_112_et._7365218525,,мусоропровод,возможна ипотека,2.6 м,1979,1,"детская площадка, спортивная площадка",,,студия,,,,17.7 м²,,,открытая во дворе,1,требует ремонта,совмещенный,свободная,,,панельный,,,1 из 12,12
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_123_m_19_et._3938309676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_137_m_14_et._4772175191,,,возможна ипотека,,,,закрытая территория,,,студия,,,,13.7 м²,"на улицу, на солнечную сторону",,за шлагбаумом во дворе,,требует ремонта,раздельный,свободная,,,кирпичный,,,1 из 4,4
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_25_m_15_et._7312144203,,,,,1959,нет,спортивная площадка,,,студия,,,,25 м²,,,открытая во дворе,нет,требует ремонта,совмещенный,свободная,,,кирпичный,,,1 из 5,5
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_33_m_16_et._7216392045,,,,3 м,1959,нет,,,,студия,,,,33 м²,"во двор, на улицу",,за шлагбаумом во дворе,1,требует ремонта,совмещенный,свободная,,,кирпичный,,,1 из 6,6
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_18_m_217_et._7319088059,,,,,,,,,16 м²,студия,,,,18 м²,,,,,евро,,свободная,,,кирпичный,,,2 из 17,17
https://www.avito.ru/moskva/kvartiry/apartamenty-studiya_197_m_1024_et._7344449854,,"консьерж, мусоропровод",возможна ипотека,3 м,1980,2,"закрытая территория, детская площадка, спортивная площадка",гардеробная,16 м²,студия,,"кухня, хранение одежды, спальные места",,19.7 м²,на улицу,,"наземная многоуровневая, открытая во дворе, за шлагбаумом во дворе",4,евро,совмещенный,свободная,,"кондиционер, холодильник, стиральная машина",монолитный,,,10 из 24,24
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_224_m_1422_et._7271437639,лоджия,,возможна ипотека,2.8 м,2021,1,"детская площадка, спортивная площадка",,16 м²,студия,,"кухня, хранение одежды, спальные места",,22.4 м²,во двор,,"подземная, открытая во дворе",1,евро,совмещенный,свободная,,"холодильник, стиральная машина, посудомоечная машина",монолитный,,,14 из 22,
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_11_m_18_et._7354180420,,,возможна ипотека,2.8 м,1961,,"детская площадка, спортивная площадка",,,студия,,,,11 м²,во двор,,открытая во дворе,1,требует ремонта,совмещенный,свободная,,,кирпичный,,,1 из 8,8
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_177_m_19_et._4471106779,лоджия,,возможна ипотека,,1971,нет,"детская площадка, спортивная площадка",,,студия,,,,17.7 м²,во двор,,открытая во дворе,1,требует ремонта,совмещенный,свободная,,,панельный,,,1 из 9,9
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_242_m_2758_et._3403041991,,,возможна ипотека,3 м,,,,,11.3 м²,студия,Корпус 1,,ЖК «Обручева 30»,24.2 м²,,чистовая,,,,совмещенный,,Сдача в 4 кв. 2026,,монолитный,ДДУ по ФЗ 214,,27 из 58,58
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_24_m_3458_et._3403266552,,,возможна ипотека,3 м,,,,,13.4 м²,студия,Корпус 1,,ЖК «Обручева 30»,24 м²,,без отделки,,,,совмещенный,,Сдача в 4 кв. 2026,,монолитный,ДДУ по ФЗ 214,,34 из 58,58
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_229_m_519_et._5057779966,,,,,,,,,11.6 м²,студия,"Очередь 3, Корпус 1",,ЖК «Городские истории»,22.9 м²,на улицу,без отделки,,,,совмещенный,,Сдача в 4 кв. 2025,,монолитный,ДДУ по ФЗ 214,,5 из 19,19
https://www.avito.ru/moskva/kvartiry/kvartira-studiya_28_m_340_et._4405578401,,,,,,,,,13 м²,студия,"4 очередь, Корпус H-1, 2 («Башни Лисицкого»)",,ЖК «Селигер Сити»,28 м²,,,,,,совмещенный,,Сдача в 3 кв. 2026,,монолитный,ДДУ по ФЗ 214,,3 из 40,40
